"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"X78336_cmtA",0.0193368198388912,0.0935325510928208,0.0106942429645776,0.00121391073157528,0.0121852638430932
"X78890_gadX",0.079080473076411,0.00141599138259647,0.0134620430290415,0.00116259807832493,0.0231925707015466
"X79349_hupA",0.0458502692008263,0.0286092510814752,0.000130565824727743,0.0152275695035654,9.28190759886917e-05
"X79533_aidB",0.0755925459960534,0.00484321817194803,0.00152804341687153,0.000516981541393348,0.0321594321073474
"X76345_lrp",0.0520437810149875,0.0275344014945681,0.00685983151593646,0.0398507855638126,0.020373570372683
"X78602_gltB",0.00696392574164923,4.42408067505284e-05,0.0392456625203151,0.156552215604628,0.00311033306244901
"X75978_selU",0.0115746991404196,0.0591781668790007,0.00589692039092807,0.000363097775371005,0.00589825692900951
"X75525_dapB",0.020387583813085,0.0167072874545982,0.011015087624982,0.00570485050351307,0.163092935003375
"X76283_moeB",0.000419724208884325,0.0754280433144372,0.0724618437019275,0.0224728728502596,7.50242701856412e-06
"X75726_phoE",0.00711549068476562,0.0173799244488771,0.0486210718446656,0.0842025623317958,0.0794213285885106
"X77537_gatB",0.0238771289700688,0.000110228708223935,0.00400763934096284,0.0368315180311342,0.0537370526148011
"X79359_aceB",0.0846727674316258,0.000158479105611537,3.68928452565259e-06,0.000248477168535486,0.0100776856391979
"X77868_amiA",1.21346153044686e-05,0.108836917498891,4.96680450834626e-07,0.051799128180225,0.00116735317121363
"X77384_fliZ",0.00754388685363923,0.0237718919224535,0.01282220380443,0.1446337915833,0.00722172981076769
"X78372_pppA",0.0500255874023739,0.0275352243651214,0.00121966827375879,0.0252829343227982,0.0359880455475213
"X77253_yoaF",0.040356580080106,3.62285658655683e-05,0.0273842425560597,0.0230346636106685,0.045675321863784
"X78694_rplV",0.06647905092672,0.00824845446269782,0.0408853598381545,0.000998602768323625,0.00229101880690041
"X77103_slyB",0.0571403370406687,0.0200208157179484,0.0122564046246036,0.0257851553547998,0.00149513486090793
"X79056_yidK",0.0178148667510049,0.0953403577327119,0.00147423857346896,0.0222849483670945,0.00221055403945482
"X75985_ybbW",0.00504021603197214,0.0877491950420397,0.0610401584952648,0.00221539849200265,0.018574209732781
"X76885_ydcH",0.0548539693490415,0.0070204868612048,0.00759265411975427,0.00329894157326402,0.0796465428065142
"X79028_recG",0.056464782922353,0.0103611447585254,0.00219362190520146,0.00262396693339078,0.0695228322592651
"X78630_aaeA",0.00562844104863847,0.0974900306064263,0.00142098044236314,0.0723096086596072,5.93564229422363e-06
"X78521_garD",0.031710151152972,0.0200380764502036,0.0510873407264915,0.0181353229320151,0.00601382418604431
"X76888_tehA",0.000408195831171781,0.00874746025773766,0.128369900536262,0.0219626575625352,0.00134601836181962
"X78575_rpmA",0.0582131940445433,0.0118621528426184,0.0325297815094627,0.0346910741291723,0.000507591277557921
"X76112_cobC",0.000247461378403672,0.0555205924680012,0.00992508399388106,0.0509252946811249,0.00229402074060955
"X3664_Putative_regulator",0.00482983214041872,0.000202671266293878,0.0317617226236479,0.177756369618319,0.0577995283667137
"X77653_yojI",0.0548006612323187,0.0113951396737438,0.000715637384649339,0.0227501675520596,0.00586201370911019
"X76175_pxpA",0.0424737755097461,0.01426234027462,0.0101072618843234,0.0444745713110897,0.0778346438626278
"X76751_sapD",2.80815594438948e-07,0.00765162215441863,0.0832990987927166,0.103652285939644,0.0408161725021926
"X76711_ompW",0.00541269093554438,0.0384798802453163,0.134985893395349,0.00727048440890486,0.00549696326940523
"X77884_eutA",0.0139863902643301,0.0604257877846438,0.0699030168018036,9.0692266125045e-05,0.0213747323904172
"X78755_yhfS",0.0597839776194549,0.0191245763609301,0.0299308339465515,0.0029838751231504,0.00702200646444532
"X79334_rplL",0.0806842979956371,0.00452550031919035,0.000140981527476196,0.0192394915153219,0.00419822036649868
"X78644_yhdT",0.059385016899444,0.0303467126093,0.000590697149626997,0.013335622100662,0.0388453914219959
"X78123_norV",3.4729648959806e-05,0.0954305497889198,1.88948319824509e-06,0.0061860135792142,9.70308433832342e-05
"X79647_fimE",0.00268439187990724,0.125503043014974,0.00113675782032384,0.0248541319977434,0.000430029101839791
"X75902_panE",0.043127463173431,0.00461165036198427,0.00870530443562365,0.114809059870304,0.00522928239218997
"X78966_selA",0.0126211468031382,3.02466538496116e-06,0.158873648043071,0.00516959181961679,0.0196035099191884
"X76137_asnB",0.00121662012300427,0.00564242149262522,9.37550679037767e-06,0.0925604140873158,0.00124853663443344
"X77360_uspC",0.0319765666037326,0.0050110586881222,0.0059644978717846,0.0626115159416986,0.12175651216046
"X78978_yibL",0.0421578952490848,0.00401614540265293,0.00971499782158321,0.0927352697552333,0.0277208655843936
"X76718_trpD",0.0313658133331372,0.0166678693817454,0.0108410859614809,0.11289227225513,0.00307774117601299
"X79326_birA",0.0151125453625064,0.0167185960614482,0.108556645239278,0.0186501420370207,0.0183902589725025
"X76938_bdm",0.0672953440545977,0.0151881655195792,0.00257954608074375,0.0144133662094554,0.00264622456078508
"X3927_Tagatose.bisphosphat..",0.0326211874294886,0.0103102495968308,0.000238064890425725,0.10752619855932,0.00978367531216594
"X78115_srlA",0.0459265944704291,0.0389037861730617,0.0119444295300769,0.00828376497603272,0.00776958541872362
"X77193_chbG",0.0436523269851732,0.0390534686175438,0.0139107446315448,0.00862341302617197,0.0470208625784244
"X77457_sbcB",0.0216657179288563,0.00529622021879694,0.00776964399835707,0.101658448303679,0.00294095751423498
"X76138_umpH",0.0159089232256653,0.0472338316054661,0.00950761845871969,0.0157316559284671,0.00709445809362135
"X76135_miaB",0.077558013284688,0.0013435204001803,0.0146467498980347,0.000562413984686868,0.00320315156776151
"X79177_yigA",0.0119771804803571,0.00232585909141693,0.0184349649606022,0.0105138621495882,0.155580686922338
"X76148_fldA",0.0106647866438821,0.00331103825037277,0.0839408520846495,0.000738620020534884,0.0392639001608554
"X77112_nemA",0.0264941512042568,0.0136939350320567,0.0165589968182217,0.00924657104879129,0.0134106493914914
"X77475_wzzB",0.0538653526900799,0.00138803403431697,0.00162785474013249,0.0241463471722044,0.014873078281344
"X78927_yiaF",0.0106324697145534,0.000150549193806574,0.037881697718738,0.0924192211893699,0.094052106594338
"X76992_dgcZ",0.00289106502721032,0.0745192715257269,0.000189122026086752,0.0169371276124227,0.00269494362077989
"X76074_ybdD",0.0686509807215998,0.0145802513307782,0.0134949055841543,0.00643703731451124,0.00575790308869826
"X78525_kbaZ",0.0467104465382864,0.00177804039318631,0.00317219607683565,0.113848171544555,0.0112231748399318
"X78892_ccp",0.00788214835923293,0.10787489672642,0.0262619752701063,0.00682483195473885,0.0035655195341563
"X77137_pykF",0.0165341684442567,0.0471488303994642,0.0695780976081058,0.0113893573295388,0.0141164419960169
"X79193_bioP",0.0108243103335057,0.098018858199149,0.00625198782895425,0.00360418261917387,0.00422104554662658
"X77912_bamC",0.00280205825769432,0.00200997595534035,0.0393449021530954,0.00858919566388624,0.0142726662488892
"X78719_fusA",0.0706032839696444,0.0050255815057944,0.0289086869448479,0.000660584805587864,0.0191877465893812
"X76113_nadD",0.000323495238943668,0.00265235971622917,0.0481783036550506,0.022651956856193,0.0943046851484339
"X78038_yfiB",0.0583767724635043,0.0212301890264238,0.0057715371793396,3.88527322678292e-05,0.00136867504124145
"X78030_raiA",0.0466432426772005,0.0077651941796176,0.0188672920792939,0.0223609356630624,0.017122521617653
"X76082_ahpF",0.0250050210672813,0.0766377052064709,0.00235552766160046,0.0103321488889572,0.000150205544722076
"X77327_yebB",0.00834028305509116,0.0831899138784912,0.0291121555310243,9.24502667165747e-05,0.0624173793139107
"X78357_rdgB",0.0535367924069028,0.00326095472732893,0.000254281060302559,0.0143530947511117,0.126835940011149
"X77872_eutL",0.0377723794013441,0.0363468307578601,0.0615620397439012,0.00260081097146933,0.00302468216559592
"X77995_tadA",0.0318261461966292,0.0136710968423702,0.0697536804370075,0.00260119217317432,0.0700127966258385
"X77269_tsaB",0.0615806964076626,0.0102498930298794,0.000151445208019404,0.0261710727907992,0.00622687920919098
"X77362_otsB",0.0833499994900925,0.00025885237050985,0.00308441920312026,0.00120895053809541,0.0209040243157805
"X76975_tam",0.0790704028033422,0.00570806214870165,0.000120188245924301,0.0140043147995869,0.00879875935777066
"X77315_edd",0.00354898482946029,0.00535454523268592,0.0232065602169282,0.161883460134914,0.0274048885015458
"X77615_yeiP",0.0586030550778111,0.00364605932271662,0.0186393763361376,0.00850372644184562,0.0112172789671486
"X78032_pheA",0.00678950242740498,0.00484743994805144,0.0876524788301206,0.0302673194014596,0.0701475159510013
"X76083_uspG",0.0609159539733289,0.00196794556374029,0.042595245440293,0.0053014074640494,0.0361032060958903
"X75912_bolA",0.0568828006268486,0.0139596904945706,0.00654318915711084,0.044733180986477,1.16178113242067e-09
"X77562_yehL",0.00339758027561399,0.103338658596849,0.000384240254524992,0.0115530999646345,0.00964917523623876
"X79018_pyrE",0.0150111681155081,0.000425262304736692,0.100057489467657,0.0419381445355545,0.0406745311267743
"X77430_mtfA",0.0834314320094171,0.000714133475439855,3.08493021117946e-05,0.00621989414196904,0.00488934409145374
"X77043_ynfB",0.000803285912178489,0.00783150879060994,0.0126994035810407,0.0133255957729041,0.228223194238402
"X78508_tdcF",0.00438238744753277,0.0590354706508878,0.0955490133202954,0.00308420571020361,0.00222511750846228
"X75613_yacL",0.0230106621410347,0.0459825215033206,0.00480568856857495,0.0439381547952203,0.0663933467804078
"X75624_yadE",5.02561747734255e-05,0.0918484340539742,0.0770312696186449,0.00225643583944657,0.00599551654844321
"X78425_ygiN",0.0154319450600769,0.0178087375222843,0.012331686110425,0.0974336739491896,0.00320658023859405
"X76998_ydfZ",0.00103983237669844,0.0818541924250969,0.0664856796899388,0.000643631047856162,0.00146876941634887
"X75858_yaiZ",0.0801678833253264,0.00297296802340567,0.00360224788254187,0.000209239196812629,0.0198925103531854
"X78269_xdhA",0.0509822443479345,0.00275042425289746,0.0363452286822226,0.0515356753687983,0.000397222642006386
"X77510_yegH",4.06052094445991e-06,0.0570065657508122,0.00794945579114686,0.0379659817648959,0.0580376834825674
"X79524_nsrR",0.0444167220118953,0.0130606188694279,0.00290305608924305,0.0245945371987472,0.0520096160477811
"X77864_yfeX",0.0208579912322624,0.0330229212949867,0.101401439882356,0.000920313551676846,0.0379816559445481
"X77698_arnE",0.0717985265091406,0.0101472570769569,0.00951258902100403,0.00419972936813,0.0361337318271113
"X78986_grxC",1.54070063461377e-05,0.0928481687250382,0.000193788852153147,0.0270076868369754,0.108764220827445
"X77989_glnB",0.00347709242920577,0.00104245911067374,0.000195886700127943,0.0151955046174498,0.206305956745187
"X75787_rclA",0.0683993597555104,6.32355217566825e-05,0.00399688628327239,0.0110519557138446,0.00712247841128709
"X75802_yahE",0.0102668491753334,0.0936946499196597,0.0203253801779042,0.00962532530483104,0.0309225756563798
"X79081_rpmH",0.0543387433198191,0.0514084400984912,0.00294705677545115,0.00504956041567053,0.00108253776097109
"X79248_yiiE",0.00259573816533673,0.0542251092698576,0.00811248827925974,5.70951533190334e-07,0.216359215556809
"X77648_napD",0.0126314422867469,0.0277795825948433,0.123102324555909,0.0150314107812895,0.0022170715506585
"X75618_gcd",0.0275880849369497,0.00250089932316745,0.123122529034285,0.0111932919486267,0.0291630550480216
"X76053_ybdJ",0.0383705054468868,0.00350752081738245,0.0620434283673205,0.0686695193704,0.00570773656200289
"X76289_gsiD",0.0607187004316427,0.00218494372472118,0.0147289713745853,0.00341949994751248,0.029969577715617
"X75652_yadS",0.0404929060718768,0.00744021581661368,0.0109750103755793,0.0433841445852616,0.003298210360798
"X75580_murE",0.00366210128249136,0.0396528892819961,0.000324476495362432,0.0296736120028663,0.107985358277146
"X77257_yeaQ",0.081937248367176,0.00223030699235114,0.00670387376211557,0.00381903567353588,0.0101253876381434
"X2329_PilV.like_protein",0.0587240185271556,0.0256519888691246,6.45279527468253e-05,0.0426980342323676,0.000241521858883861
"X76806_dbpA",0.000179400970118599,0.00925351482312856,0.136816256774114,0.00736913089954128,0.0278882462202844
"X79144_ilvY",0.00396506382070497,0.0528324267244945,0.00434926885251615,0.0257356517775921,0.0523732234601822
"X4931_Succinyl.CoA_synthet..",0.0200103847924364,0.0396386433849076,0.000654388007604152,0.0138736278827409,0.166869071458889
"X75719_yafO",0.0280570929750536,0.0554694042746191,0.025654244310335,0.00823502086944277,0.0267855719637911
"X77314_eda",0.00373598288588511,0.0102517237443923,0.026272778802542,0.00375481410858823,0.0100303805762768
"X79449_phnF",0.00843366699594032,0.066521614355271,0.0701056878927857,0.018209842511329,0.0046679073302782
"X78447_yqiK",0.00820965950284769,0.0637980824427092,0.0797213352012793,6.79014526772124e-05,0.0143109943283222
"X78244_ygdR",0.0805700440019993,2.51732054438458e-05,5.1404626228486e-06,0.0265447731660078,2.94267519645001e-05
"X79421_nrfF",0.0170098170832725,0.0884281529682055,0.0408022486461307,0.0102379736559972,0.000118550673348859
"X79382_lamB",0.00908792427228028,3.67123027496977e-05,0.114657958784071,0.0130408343263773,0.00885762004330114
"X75774_ecpD",0.011475359594413,0.105528627128269,0.0119921411475441,0.000643590865798933,0.021411654143428
"X79205_tatD",0.0207614516867631,0.0343252573947188,0.00118720942976771,0.0872766892431092,0.0787663336195574
"X77596_folE",0.00311451834169776,0.00674697060327175,0.103212468331171,0.00554852350344666,0.0750929626674774
"X76375_ycbJ",0.0166920358453313,0.0501326822571118,0.0402023911783462,0.00140645045560838,0.057902013907609
"X78585_mlaF",0.0161428890475163,0.0438131834050781,0.0468598304996144,0.00745164256403115,0.00303841867780022
"X78671_zntR",0.0590055695699424,0.0246988730272272,1.50720827330779e-06,0.0418545798309492,0.00149679275745233
"X78562_rimP",0.0443881147378157,0.0349121429012475,0.0169903956168611,0.000578149215849935,0.0235283601881457
"X79339_thiG",0.0100913762542817,0.0724156668610705,0.0563152341955581,0.0140339264000108,0.00122968789866187
"X77567_yehS",0.0347037485573145,0.0183395030921095,0.0734096088873554,0.0189809380833179,0.00402697286320212
"X77085_ydgJ",0.0293890637179588,0.0413770957400374,0.0139380253372582,0.000851649880050673,0.0187042328949189
"X77670_yfaA",0.0252058023585512,0.00311739557256656,8.76696245172511e-05,0.0132567586771654,0.127998468905337
"X4212_chuS",0.0111712083246892,0.0263791688182704,0.115866190812109,0.0133709671281744,0.0209120978164093
"X78747_nirC",0.00608460025598038,0.118431366560712,0.00992163966304198,0.00116924737659912,0.00826719800243629
"X77270_yoaA",0.0170941153504698,0.0557994609192093,0.0455393640597374,0.00730430465009176,0.0436902720825366
"X77761_pdxB",0.00187985521205781,0.0119014363515313,0.0694332451246527,0.00365511017292458,0.0994072914742438
"X78348_endA",0.0660085614794795,0.0339859146288859,2.47034027248936e-05,0.000851689027664005,0.0102336199688635
"X79541_ulaC",0.00688177399334323,0.0684801152135446,0.0951082178170244,0.00797615625392769,0.00700176786115364
"X79090_yidZ",0.00139666697400857,0.112775628980627,0.0219586828478469,7.13948293902242e-06,0.00127688125043586
"X79225_hemN",0.0298592207538591,0.0244879793792399,0.0184586607009806,0.0473593472936529,0.0984137438931093
"X77373_yecA",0.0676051222761389,0.000183257893544524,0.00507987776461766,0.00173734081967463,0.00890986521831856
"X76096_dpiA",0.00205882449553289,0.131497424131141,0.0128653161225475,0.000236243542763447,0.00836257675238645
"X78403_exbD",0.0444260042867755,0.0202823441123216,0.0295942309694204,0.0293203606602994,0.0255522506680057
"X78354_yggS",0.0491237892934152,0.00320209384579738,0.000363730671409428,0.00545982395116005,0.0849246601263765
"X75497_thrB",0.0145357699447094,0.000641384770767928,0.00368725775936355,0.201559775546546,0.00779697035684496
"X76469_rutC",0.0316591780136568,0.00488361616335834,0.00827399333177346,0.14948764689776,0.0222510746988207
"X79165_yifK",0.0535692532925332,0.00323175118880559,0.0683366469172505,0.0184597239674424,0.000474122264058618
"X76623_ymgD",0.00214413889111183,0.0670291103657449,0.00219076209412489,0.11928693570754,0.00147264101455678
"X3628_Hypothetical_protein",0.0252275169055784,0.00181353760208492,0.0614128557529223,0.00931591877022674,0.0245744787356309
"X78453_ygiM",0.0111451544230233,0.0449939754605942,0.0339898687242983,0.0511342496485453,0.000362691954434101
"X8797_hypothetical_protein",0.027151220401851,0.0759459694191196,0.0153248096781167,0.00508542974859735,0.00035075842096109
"X75597_coaE",0.000917286146874834,0.00526633582001577,0.142233423103869,0.0312780896194328,0.0149724200083609
"X76518_mdtH",0.0428842384911605,0.0111024858014972,0.00938413267040974,0.0530819674352752,0.00096693579050607
"X76310_ybjN",0.0645547452287759,0.00798657408960669,0.018678382761561,0.00625557107413718,0.000872263807663773
"X75545_rsmA",0.0149319133074981,0.00397228973153297,0.0798872561452151,8.27177003554353e-05,0.12361179887838
"X76108_mrdB",0.0251689536433347,0.00306051116805996,1.53219402154121e-06,0.18142512044071,0.023153412420736
"X76842_ldhA",0.000830357111952785,0.0622004718389107,6.09887260182554e-05,0.107822278720016,0.000529098914223675
"X76746_rnb",0.0814381257812417,0.00108789168706063,0.00101961015095949,0.000912986293009154,0.00740674531186383
"X78319_rpiA",0.00159255489111547,0.0589767393889783,0.039909258473901,0.000709093724072511,0.00668807819273233
"X75617_cueO",0.015695666012025,0.00237532814883957,0.0975139822331991,0.0354226061857689,0.0663955872316708
"X75509_dnaJ",0.0221369897958999,0.032806617878592,0.0635264426296243,0.0157791802564358,0.000586866735183862
"X77649_napF",0.0167518455302369,0.0258779467979655,0.110436375357811,0.0102101875949477,0.000537022639557665
"X77861_murQ",0.0181748151475071,5.52049504212214e-06,0.00312984209440596,0.190550502355659,0.0138537143206517
"X76697_oppA",0.0138965198676418,0.00887412495117472,0.0156878807296441,0.0158583933830663,0.0336206798936573
"X75850_hemB",0.0201671820836678,0.00783768271689837,0.0162888587164325,0.0829128110052068,0.105617836896858
"X77106_ydhJ",3.51516202891405e-06,0.118570902498453,6.32387673017087e-05,0.0177803379214523,0.00127542682305456
"X77260_leuE",0.0410592594498228,0.0532059046324728,0.033177651266995,0.000119327881997382,0.0192590031185552
"X78523_yhaV",0.0622664369738059,0.00585871508679178,0.00847389440135336,0.0204121865312245,0.000132880370697005
"X77747_hisP",0.044244482263663,0.00485825235942844,0.0703065275940691,0.00312586534077441,0.000192860413992717
"X75814_prpB",0.050251020207639,0.0063722138252117,0.000916444687578043,0.0589426472512005,0.00119739269174805
"X78156_pcm",0.0691738148933436,3.9524707747787e-05,0.025049464616409,0.00960641372674631,0.0121983327881909
"X76551_tmk",0.00493538591297473,0.0627954056114381,0.0391623290876714,0.000184034722422476,0.132520249575705
"X77707_elaB",0.0668854318144182,0.0124588708688226,0.00514154363460185,0.0219750989323754,0.0109201356577004
"X77302_pphA",0.0451257983797477,0.0256585509106279,0.0535429170830904,0.00270206908358289,0.0279023087822745
"X78095_nrdE",0.0110182129699082,0.0318799035557216,0.118948574574993,0.0252289165581421,0.00068514971385555
"X76142_nagE",0.057053019891714,0.00263065779548922,0.000100785047874883,0.00098512485339646,0.0129988752181553
"X78657_yhdZ",0.0802328703805977,0.000315251333438265,0.00436483065707479,0.0236935241220326,0.00388893044813875
"X76351_dmsB",0.0079971525829133,0.0911442264390965,0.0369425257050414,0.00499232669037205,0.00382187793155215
"X78108_yqaB",0.000692462687589426,0.037236170790751,0.00109606537445999,0.139000630938618,0.0027601991425715
"X77725_nuoF",0.0112120051292902,0.028312221054488,0.0974010915744437,0.0141457089985646,0.00191692549010305
"X76643_dadX",0.0363253066440948,0.0554346393417384,0.026304980140899,0.0256778391145862,6.23588462984137e-06
"X77435_yeeO",0.0756972412709289,0.00111181428183415,0.033962459003846,0.000288089316397117,0.00173604626198963
"X77940_yfgH",0.00100050147410437,0.0298854654188051,0.0826929217882535,0.054472544617527,0.000133145153156749
"X78913_yhjV",0.0568908951355288,0.0507771804975433,0.00346242672279054,0.000834222451265913,0.00143573231184876
"X77911_purC",0.00853474391016714,0.02058947968467,0.00854190424625036,0.107699148058808,0.000206273245591701
"X77192_katE",0.0652752801143768,0.0057735227673919,0.000972314336268633,0.0183007794623929,0.0412549996410293
"X79528_yjfJ",0.00454605565253765,0.0601910044158046,0.0537087504228507,0.00157818223387554,0.0186588928676807
"X5555_hypothetical_protein",0.0249835069200518,0.0637952296501816,0.00793545889358467,0.0139960764851801,0.00224482817034724
"X79558_cpdB",0.0348104818189715,0.0011190026121587,0.0970202398305415,0.0227147722537047,1.56529148341059e-05
"X77237_yeaC",0.0557140358074751,0.0286424650878893,0.0064999439531657,0.00706337038997335,0.0225267300664432
"X77820_ypdB",0.00110339719128505,0.017177482161159,0.15372013527333,0.0257024415423702,0.000370767132148225
"X77110_ydhL",0.0795575795870866,0.000229177405651509,0.00929568576496335,0.0189423025588893,0.00193957528992961
"X77244_yeaH",0.0626238359632183,0.000976840921152005,0.00348327792215447,0.0353055295334536,0.064961639602334
"X78393_hybD",0.00852843504138555,0.0798775866050322,0.0807841237909211,0.00266975401000849,0.000978493733320656
"X75677_rnhB",0.00992182300075607,0.0901190248959421,0.00683617488489864,0.0441452048515263,0.0354733025264198
"X78949_yiaJ",6.80213340806108e-05,0.00248111617378441,0.0554712422916528,0.00178224157323259,0.0543411815416603
"X79378_malG",0.0108289498020773,0.0158214527050968,0.0788126990360112,0.0201045348195848,0.0762659818988755
"X79578_yjgA",0.0033465080279628,0.000305773604194326,0.0415700154813589,0.120080535692891,0.110990970211761
"X79580_nrdG",0.0161617690942123,0.0807464622975328,0.019666549834661,0.00738030411952078,0.00681070663614302
"X76436_appA",0.0662398438352274,0.00849352271124432,0.00525610548581732,0.0201242443071498,0.00723012753242172
"X78793_nfuA",0.0102244260843059,0.0135049248175301,0.0382601907488469,0.0701670318168481,0.0268323668724694
"X78954_yiaO",0.0380091258290626,0.028191004851575,0.0172683706549775,0.014489787353133,0.0373765447927488
"X78181_ygcP",0.0403063300252835,0.00495233603947179,0.0311763928488044,0.0306677622824215,0.0574998701230318
"X78280_mocA",0.00483088621815426,0.0757278771639621,0.0275085434016497,0.0499425020947251,0.00664493273687658
"X78702_gspA",0.0118122815693561,0.119905225690292,0.00479798806423406,0.00399362349649283,0.0105664296635391
"X78102_mprA",0.00713469867026553,0.0385005263192455,0.0412874776877019,0.0478693271277679,0.0734964917084796
"X78815_yhhW",0.0182078557540105,0.0312027727028286,0.00440936720766258,0.000997120802210421,0.00530267754624145
"X75665_pyrH",0.0393636066428472,0.00111639318716195,0.0702827238653282,0.00135499704943016,0.0368732364486222
"X79121_mioC",0.00242456447342887,0.018823783089443,0.000151594670808339,0.14616047870989,0.000255093952087154
"X75955_ybaL",0.000853055360949864,0.0838484189838538,0.0718216521484892,0.00172867505776204,6.36762031881421e-05
"X79119_rsmG",0.0513400384737906,0.0560149413561049,0.00111092003445325,0.00125235927618011,0.0184076076034728
"X76422_hspQ",0.0229603338854706,0.0197898738613153,0.00320246406039859,0.152951215629937,0.0240587521696385
"X76932_fdnH",0.0198225241384512,0.110778017901036,0.000155954412849849,0.00117073678615843,0.00385256130558928
"X75895_pgpA",0.0228286341525985,0.0365576239286775,0.00523499251400466,0.135716853125531,0.00601245486267768
"X79335_rpoB",0.0480630683863625,0.0152399668726826,1.96248722733268e-06,0.00386237480187356,0.00194322374885329
"X79159_rffC",0.0138909476720252,0.0373001139780108,0.00116079535493625,0.0201614266017694,0.0228502947301351
"X79458_basS",0.0119328670869547,0.0499944126184679,0.0258997836015085,0.02332988214958,0.0710257139651914
"X78601_yhcC",0.00357464400064029,0.0758580772003387,0.087334843962921,0.0164830623324521,0.00546577439375734
"X76274_mntR",0.0625494774798368,0.0060870653322582,0.0143769938190446,0.0296572047854283,0.0153615971329612
"X76250_ybhF",0.0457288353253138,0.00391542804426589,0.0607306243871243,0.00152353296479258,0.0409512800650815
"X77667_yfaP",0.0205384025703576,0.0388003443777237,0.0461874522314778,0.0482831859823103,5.94014258598829e-05
"X78337_cmtB",0.0303593063383109,0.0249180235323138,0.0321299002545128,0.0429976257599154,0.0274823300404921
"X78598_mtgA",0.0370949665990312,7.61260404168231e-06,0.0235617138791094,0.00246056598022763,0.1001238204534
"X79722_radA",0.0321517011914403,7.9700015358012e-05,0.0508987422849211,0.0640651252892149,0.0686988328877077
"X77938_pdeF",0.0116856766738377,0.0894804780127257,0.0189801284310255,0.00143040149750741,0.0193692582910138
"X75998_lpxH",0.0369734023924002,0.0268461447332192,0.00460684899557715,0.00358524970505209,0.121403763393528
"X76665_prfA",0.0280478493230488,0.0520203345868712,0.0629659849351874,0.00275645380664534,0.00946248503843224
"X78465_rpoD",0.0423676600367581,0.00433555749890411,0.00147555885839304,0.0727749479907698,0.0254840746851818
"X75588_ftsQ",0.00953050227830868,0.0556405227575911,0.0891543292706064,0.00520494819596027,0.00054851583368332
"X76174_pxpC",0.0523899832202561,0.024820250469504,0.0180508222018886,0.00139985876683614,0.035670346219001
"X76750_sapF",0.0106240225610825,0.00235994533754688,0.0410284284226103,0.103293958185279,0.0300459915271983
"X77251_nimT",0.00271653698298613,0.0520250205859559,0.0490844139635001,0.043444370518376,0.000620949408307477
"X77063_pntB",0.0284946713677594,0.0136695684380061,0.000364758718187061,5.63054339300353e-07,0.155849517716076
"X76158_kdpD",0.0630826891428851,0.000814257222808173,8.65012970683073e-07,0.0582073891860662,0.00025790199404411
"X77678_inaA",0.0482102473962242,0.0351358730751553,0.0256752989304772,0.0172883712799601,3.86598555531825e-05
"X78957_sgbU",0.0514038034246488,0.00340954488138409,0.044289774247542,0.00101465313277092,0.061112190783217
"X75901_yajL",0.0369196636049021,0.0242802483551429,0.0241462717604603,0.0654143242399723,0.00148775984189912
"X75576_mraZ",0.000249804656377707,0.0486119556116587,0.119790742000416,0.0162534673842314,0.00937090470121368
"X75671_bamA",0.00166536586826207,0.0276144580910504,0.0276160031478855,0.0885960122798958,0.076772909339921
"X77439_cobT",0.0418880196665509,0.0221860103940305,2.7126349632082e-06,0.0900890358627309,0.00867334712988207
"X76794_ynaJ",0.0526217421886734,0.0342096388163511,0.00525253790874334,0.0215384719836554,0.0158370607521211
"X75587_ddlB",0.0365376745214178,0.0113080627448117,0.0406001213829303,0.0615313117452891,0.0491477939119429
"X78397_hybO",0.000789450077346014,0.0526126068762423,0.138459174597867,0.00244750924533685,0.00431050037358578
"X76280_ybiW",0.00129196570313677,0.118628539751417,0.00509314100541043,0.00120747545022631,0.0368049793561941
"X76889_tehB",0.00417637418191653,0.011511550653371,0.117482258998708,0.0204660707446714,0.000297712835364398
"X79502_frdA",0.0049737664229556,0.00362225021047125,0.205735622774108,0.000131370031270483,0.000546070096618963
"X75651_erpA",0.0255459890946694,0.00634110267805793,0.0636218603110694,0.066664758603935,0.00186065180682009
"X76556_hinT",0.0487734215005155,0.00967480645825948,0.00120708421653976,0.0958136719963237,0.00531544419261583
"X75519_ribF",6.0270925289787e-05,0.00832119109789067,0.00313457658964738,0.162708532108924,0.0558676783896662
"X79113_atpA",0.0408458842019672,0.000745908865366946,0.100735723864053,0.0104424434505061,0.00861190964176332
"X79273_fieF",0.0778954209702077,0.00551834940688708,0.00809193502829995,0.00543766553077595,0.000992154885363387
"X79285_glpF",0.00455845435107694,0.00110780635773134,0.167752976307059,0.00035931659616575,0.00201847920883593
"X79170_hemD",0.0653860406579549,0.000358453874192515,0.00971549225108363,0.0117976720260861,0.0236228387782473
"X78559_rbfA",0.00483446864336865,0.0517537006584085,0.092152995967137,0.0302942053199232,3.16074739960167e-05
"X76251_ybhG",0.0409785809051848,0.00488217642942784,0.0623643554362407,0.00182856682834195,0.00280795415285021
"X79368_yjbD",0.0643639546893874,0.0160616928290287,1.8503219870456e-05,0.0219385037463341,0.00181089757663951
"X76765_pspA",0.00219237731382032,0.0296506550549035,0.00993356984287572,0.0290153143365344,0.0362872062766447
