,predict,resid,K-12,Gene Name
PROKKA_03710,4.907784251635933,4.864748194786818,b2508,guaB
PROKKA_03711,5.133079733109062,3.4530271073046865,b2507,guaA
PROKKA_03712,3.9847776423456502,-1.077313878823709,b2506,yfgI
PROKKA_03713,2.7323848899773564,-0.21734734180554227,b2505,yfgH
PROKKA_03714,6.4999410686140955,0.5486849400863845,b2504,yfgG
PROKKA_03717,2.914854172640463,0.605284083516977,b2503,pdeF
PROKKA_03718,5.461830774904499,0.1459696516937976,b2502,ppx
PROKKA_03719,5.423748381517838,0.17168451285546205,b2501,ppk
PROKKA_03720,3.2076365430519815,1.7215516141381406,b2500,purN
PROKKA_03721,3.239040049041767,2.145195876113084,b2499,purM
PROKKA_03722,4.429154588662509,4.020029118543249,b2498,upp
PROKKA_03723,2.090487368202355,1.8639544745275476,b2497,uraA
PROKKA_03724,5.9415130452237594,1.2589608365603144,b2496,hda
PROKKA_03725,7.1267272264730135,0.7075789208210397,b2495,yfgD
PROKKA_03726,6.470822662060327,0.3699005355876057,b2494,bepA
PROKKA_03727,4.751410297501355,0.501835216896426,b2493,yfgO
PROKKA_03728,6.55110450559768,1.6479943876189562,b2480,bcp
PROKKA_03729,7.078335883902227,0.3070398385282127,b2479,gcvR
PROKKA_03730,7.681482295926285,1.4169875041649842,b2478,dapA
PROKKA_03731,6.005714713933198,1.11490809869147,b2477,bamC
PROKKA_03733,4.834427420978955,1.6964447362488864,b2476,purC
PROKKA_03734,7.131210182365205,-0.09212696707796031,b2475,ypfJ
PROKKA_03736,4.331767373189723,-0.03843718164774845,b2474,tmcA
PROKKA_03737,5.44395640765525,0.6554211832930141,b2473,ypfH
PROKKA_03738,6.9207210111737965,-2.029392094354015,b4547,ypfN
PROKKA_03739,6.120875112492527,1.2851704662809,b2472,dapE
PROKKA_03740,5.622016723015326,0.05391477365994124,b2471,yffB
PROKKA_03741,3.3423127058521493,0.19089908560638813,b2470,acrD
PROKKA_03742,4.037858769007966,0.27003337751221856,b2469,narQ
PROKKA_03743,2.361437496295604,-0.9191685890093404,b2468,aegA
PROKKA_03744,5.137001386828526,1.1557556966118474,b2467,nudK
PROKKA_03745,4.048369754747634,-1.27151806734217,b2466,ypfG
PROKKA_03746,7.277963906818263,-3.515863166477272,b2465,tktB
PROKKA_03747,7.661296715478279,-4.054787854769107,b2464,talA
PROKKA_03748,6.490841430867313,-0.6363603597738914,b2463,maeB
PROKKA_03749,2.4793642336661152,-0.9421355804058742,b2462,eutS
PROKKA_03750,3.176373125588311,-1.8246274764938244,b2461,eutP
PROKKA_03751,2.8105599679415563,-2.12701711205989,b2460,eutQ
PROKKA_03752,2.284073181097168,-1.5517034368622329,b2459,eutT
PROKKA_03753,3.8153197924929754,-2.3970312815736268,b2458,eutD
PROKKA_03754,2.534972534112539,-2.534972534112539,b2457,eutM
PROKKA_03755,1.939925222964756,-1.939925222964756,b2456,eutN
PROKKA_03756,1.1132754804418072,-0.8180019314248705,b2455,eutE
PROKKA_03757,1.4329199018215293,-0.9197935856927242,b2454,eutJ
PROKKA_03758,1.3204392623205896,-1.3204392623205896,b2453,eutG
PROKKA_03759,2.470289536587834,-1.5700647133178145,b2452,eutH
PROKKA_03760,1.7866557943370873,-1.2463951158275401,b2451,eutA
PROKKA_03761,3.523646720195256,-1.12527766895619,b2441,eutB
PROKKA_03762,3.1468445107019587,-2.091842906155735,b2440,eutC
PROKKA_03763,2.672374919625137,-1.5827168964947929,b2439,eutL
PROKKA_03764,3.53661740733255,-0.3551385374127225,b2438,eutK
PROKKA_03765,3.4410850129606234,-1.3601255412358526,b2437,eutR
PROKKA_03766,3.895811322588648,1.5706925017469549,b2436,hemF
PROKKA_03767,5.4067742471758855,1.4650169118414818,b2435,amiA
PROKKA_03768,6.547170001019921,-0.15531761656112852,b2434,ypeA
PROKKA_03769,5.4788034927846585,-0.0021949585085350165,b2433,yfeZ
PROKKA_03770,4.885766993425932,1.206756148055974,b2432,yfeY
PROKKA_03771,5.610267118823863,1.4561989979587295,b2431,yfeX
PROKKA_03772,5.390699422714311,-0.6909558002357459,b2429,murP
PROKKA_03773,5.849963207876309,-0.37404773759501264,b2428,murQ
PROKKA_03774,6.160472641954872,-0.26779686031584493,b2426,ucpA
PROKKA_03775,2.439919355956044,1.5364915107841948,b2425,cysP
PROKKA_03776,2.7883086672559707,0.1673759410272493,b2424,cysU
PROKKA_03777,2.484998285878288,-0.8697645010533994,b2423,cysW
PROKKA_03778,2.8272721308625197,-0.6009819387659237,b2422,cysA
PROKKA_03779,3.587460481749971,1.4131471904150126,b2421,cysM
PROKKA_03780,3.404629149040674,0.10514667984662696,b2419,yfeK
PROKKA_03781,5.089156403630511,0.11330661508651829,b2418,pdxK
PROKKA_03782,9.818154313372812,1.1619325837909251,b2417,crr
PROKKA_03783,9.457613657879556,0.9080915979313389,b2416,ptsI
PROKKA_03784,9.708920060928337,2.4026270044070674,b2415,ptsH
PROKKA_03785,6.9536503694927685,1.6075643992074333,b2414,cysK
PROKKA_03786,3.9295186236960262,1.2857525035216124,b2413,cysZ
PROKKA_03787,6.685354255702675,0.02128971754382647,b2412,zipA
PROKKA_03788,5.616343418986062,0.9420483822737618,b2411,ligA
PROKKA_03789,4.098230355904972,0.07593012626249873,b4546,ypeB
PROKKA_03790,5.29220993619154,0.30354879084574105,b2410,yfeH
PROKKA_03793,3.7198940096033013,-1.7492127102806643,b2408,yfeN
PROKKA_03794,2.3686330999153453,-0.7052155672865081,b2407,xapA
PROKKA_03795,2.5582334788349073,-0.34524295669174565,b2406,xapB
PROKKA_03796,4.244069340576592,-0.555311869468158,b2405,xapR
PROKKA_03801,5.9682349694219745,3.6064015707893375,b2400,gltX
PROKKA_03802,4.341649990181559,0.1420110169705211,b1432,insQ
PROKKA_03803,4.773208820178848,-0.9196270597365688,b2399,yfeD
PROKKA_03804,6.458527895234406,-0.21338004412714184,b2398,yfeC
PROKKA_03807,4.052649267182935,1.8554828480163161,b2395,pdeA
PROKKA_03808,6.825197937100574,0.7700350557144784,b2393,nupC
PROKKA_03809,9.433804501410636,0.35243574777631537,b2392,mntH
PROKKA_03810,4.9920740611896655,-1.359400099648529,b2390,ypeC
PROKKA_03813,6.508613929626497,-0.8845210327325548,b2388,glk
PROKKA_03814,2.8708590194845414,-1.4763066302847367,b2387,fryB
PROKKA_03815,1.7492862710898147,-0.9283187793968888,b2386,fryC
PROKKA_03816,1.6224414679980996,-1.1457204110860837,b2385,ypdF
PROKKA_03817,1.9683825150937175,-1.277247193567715,b2384,ypdE
PROKKA_03818,2.7799301998595762,-1.3229020177961535,b2383,fryA
PROKKA_03819,4.273697483992796,-0.2518231436202134,b2382,ypdC
PROKKA_03820,5.292811038000908,0.8810069001996768,b2381,ypdB
PROKKA_03821,4.566882193317099,1.193380203801567,b2380,ypdA
PROKKA_03822,5.626988619229966,-2.086131392179302,b2379,alaC
PROKKA_03823,4.763617677554416,3.1299323029659725,b2378,lpxP
PROKKA_03824,6.926072202972973,-1.5100396016752535,b2377,yfdY
PROKKA_03825,2.7039263095976316,-0.9738621579496205,b2376,ypdI
PROKKA_03826,3.2405494606544765,0.04325931953519335,b2375,yfdX
PROKKA_03827,2.2244493815347877,-0.7917862865707461,b2374,frc
PROKKA_03828,2.2202264879426528,-0.693643131996873,b2373,oxc
PROKKA_03829,2.1914561225493676,-1.1823624717491403,b2372,yfdV
PROKKA_03830,3.1242385986224472,-1.069739897851084,b2371,yfdE
PROKKA_03831,3.656861923686762,0.6847151976802559,b2370,evgS
PROKKA_03832,5.361514381281017,0.817290338655968,b2369,evgA
PROKKA_03833,2.0587754025529224,-1.1932850568434494,b2368,emrK
PROKKA_03834,3.048142712807614,-0.9857474699775035,b2367,emrY
PROKKA_03835,4.094201413885104,0.8120094962495426,b2366,dsdA
PROKKA_03837,3.7891898220086597,1.62991211549659,b2365,dsdX
PROKKA_03838,5.929503996595532,-0.33005209100239785,b2364,dsdC
PROKKA_03840,6.006193355415938,-3.5918768755636825,b2347,yfdC
PROKKA_03841,6.4995917833798735,-0.4248685307642903,b2346,mlaA
PROKKA_03842,6.635853090742005,0.5778172945819398,b2344,fadL
PROKKA_03843,4.7302587759261865,-0.9923639729273681,b2343,yfcZ
PROKKA_03846,5.814377426740936,-2.6246032738709486,b2341,fadJ
PROKKA_03847,5.870440301945425,1.1048964536902979,b2340,sixA
PROKKA_03853,2.7038707818175207,-1.2112872709703915,b2333,yfcP
PROKKA_03855,5.331099059958872,0.35554992672085994,b2331,smrB
PROKKA_03856,4.865097849421039,1.9699066556409175,b2330,prmB
PROKKA_03857,4.526623379956309,1.0929072680482959,b2329,aroC
PROKKA_03858,4.901844114088226,1.2685830664601436,b2328,mepA
PROKKA_03859,3.979705285659716,1.0196158538498614,b2327,yfcA
PROKKA_03860,5.406610140975461,1.734316518481199,b2326,epmC
PROKKA_03861,4.702024233813811,1.210165387436585,b2325,yfcL
PROKKA_03862,4.351000019197231,0.774093688667838,b2324,mnmC
PROKKA_03864,7.187965711786564,1.0394523581702408,b2323,fabB
PROKKA_03865,1.97888036859991,1.4934218727605368,b2322,yfcJ
PROKKA_03866,4.144326647436456,1.5208692813250453,b2321,flk
PROKKA_03867,5.321638294061003,1.2377376335461339,b2320,pdxB
PROKKA_03868,4.552904372913169,1.0281142568271173,b2319,usg
PROKKA_03869,4.609644014235938,-0.4927067278079287,b2318,truA
PROKKA_03870,4.798922229745534,1.700173953997414,b2317,dedA
PROKKA_03871,6.019910246826123,1.8647116675864392,b2316,accD
PROKKA_03872,5.931821563053839,1.4382794516870394,b2315,folC
PROKKA_03873,5.48012161184128,0.4770960528664885,b2314,dedD
PROKKA_03874,4.9795412990871295,1.5774410641240317,b2313,cvpA
PROKKA_03875,3.896035878532818,1.7602257933699126,b2312,purF
PROKKA_03876,3.73814920769609,1.903038202441842,b2311,ubiX
PROKKA_03877,8.568769977045278,-2.78944133746871,b2310,argT
PROKKA_03878,7.38350889740966,0.6184704471166622,b2309,hisJ
PROKKA_03879,6.578799605157576,-0.6573001381095791,b2308,hisQ
PROKKA_03880,6.324873412024131,-0.2713201058579653,b2307,hisM
PROKKA_03881,5.723796740947886,-1.3654184134685572,b2306,hisP
PROKKA_03882,5.661053613738634,-0.5910872617503751,b2304,yfcH
PROKKA_03883,8.341904987104934,1.2757188937793877,b2303,folX
PROKKA_03884,5.778953518372919,-4.208494993001866,b2302,yfcG
PROKKA_03885,6.40143975119862,-2.081892206987207,b2301,yfcF
PROKKA_03886,6.330542554785968,0.4840408070064832,b2300,yfcE
PROKKA_03887,5.884173998886032,0.6836950988717883,b2299,yfcD
PROKKA_03888,1.4327461783043578,-0.2351598623222657,b2298,yfcC
PROKKA_03889,5.3977602154925055,3.0729816875038374,b2297,pta
PROKKA_03890,6.927235118879418,3.6620342852178425,b2296,ackA
PROKKA_03891,6.785193043561405,-0.8490827719386083,b2295,yfbV
PROKKA_03892,7.189591995517878,0.6772337519271963,b2294,yfbU
PROKKA_03893,6.339806713497589,-0.2558708420572451,b2293,hxpA
PROKKA_03894,2.8156881224483477,-0.8961822165180906,b2292,yfbS
PROKKA_03895,4.707330398185807,1.6351735252257953,b2291,yfbR
PROKKA_03896,5.726132356012775,2.2526849017433177,b2290,alaA
PROKKA_03897,6.291151060256908,0.7767189347549062,b2289,lrhA
PROKKA_03898,8.188448072647153,1.0822499440183915,b2288,nuoA
PROKKA_03899,7.228799123880746,1.3579141115668474,b2287,nuoB
PROKKA_03900,6.713890494370709,1.1673464522417065,b2286,nuoC
PROKKA_03901,7.568121012411096,-0.04532119717339622,b2285,nuoE
PROKKA_03902,6.825737751265603,0.778650077851192,b2284,nuoF
PROKKA_03903,6.575488967328484,0.1979445870946801,b2283,nuoG
PROKKA_03904,6.126551110138763,0.6001541738401039,b2282,nuoH
PROKKA_03905,7.617555096792415,-0.7112254955078425,b2281,nuoI
PROKKA_03906,8.233781244748739,-0.599566224129382,b2280,nuoJ
PROKKA_03907,5.386832513400639,-1.2550617493121106,b2279,nuoK
PROKKA_03908,6.814557438667933,-0.9085411112420596,b2278,nuoL
PROKKA_03909,6.238530712828462,-0.03975593380508524,b2277,nuoM
PROKKA_03910,5.681802578452398,0.06130631017870414,b2276,nuoN
PROKKA_03911,4.6834248021677976,-1.9851493359946843,b2272,yfbM
PROKKA_03912,2.03325505807969,-0.20972900704242603,b2271,yfbL
PROKKA_03914,4.162398258113088,1.1269860430105858,b2268,rbn
PROKKA_03915,6.776945247732979,-1.2775077314663612,b2267,elaA
PROKKA_03916,9.317548640447846,-2.8121700173115327,b2266,elaB
PROKKA_03917,5.456120193408667,0.9488847715136508,b2265,menF
PROKKA_03918,4.368936034433342,1.4223496171049916,b2264,menD
PROKKA_03919,3.7138221682139645,1.4740969086172764,b2263,menH
PROKKA_03920,5.502478656846332,0.7117955378523018,b2262,menB
PROKKA_03921,4.715823816625122,1.0241648339625762,b2261,menC
PROKKA_03922,3.9030304829345313,1.3713984594876742,b2260,menE
PROKKA_03923,6.20787568363213,0.6649283267022588,b2259,pmrD
PROKKA_03924,4.664191405514963,-3.1151704223621444,b2258,arnF
PROKKA_03925,5.157936855513382,-3.2117500317659973,b4544,arnE
PROKKA_03926,5.110813159929245,-2.432565387485396,b2257,arnT
PROKKA_03927,5.5691507760887,-2.289375655536538,b2256,arnD
PROKKA_03928,5.60526576597397,-2.15007183517883,b2255,arnA
PROKKA_03929,4.864719378990571,-1.0627600884485862,b2254,arnC
PROKKA_03930,5.911040697205346,-1.5178361467903052,b2253,arnB
PROKKA_03931,2.241712079235655,1.8049968457005807,b2252,ais
PROKKA_03932,4.708653116878319,-0.03667995756624265,b2251,nudI
PROKKA_03933,3.0812730832496706,2.492849206710651,b2250,yfaZ
PROKKA_03934,5.23438359983351,0.36410903436375275,b2249,yfaY
PROKKA_03935,2.2376301122016997,-1.6116106502928473,b2248,yfaX
PROKKA_03936,3.320100785181508,-1.7220468214384803,b2247,rhmD
PROKKA_03937,2.7924144288255146,-1.1031883946567511,b2246,yfaV
PROKKA_03938,2.8041398867794753,-1.6729070676738775,b2245,yfaU
PROKKA_03940,6.131905475614781,-0.43907629908717194,b2244,rpnE
PROKKA_03941,2.046415128008662,0.22800561622564208,b2243,glpC
PROKKA_03942,1.7824266592768407,-0.03301435138917319,b2242,glpB
PROKKA_03943,1.1254139141251267,0.2702362731232275,b2241,glpA
PROKKA_03944,4.970875579322406,0.09681683907447791,b2240,glpT
PROKKA_03945,6.6237927057371895,-0.8194161883499431,b2239,glpQ
PROKKA_03946,6.297917969109733,-1.7203591632333524,b2237,inaA
PROKKA_03947,4.332227465883783,2.070940188023356,b2236,yfaE
PROKKA_03948,5.223233734132963,2.999247009741694,b2235,nrdB
PROKKA_03952,3.9976257478468313,-1.0793345414171607,b2233,yfaL
PROKKA_03953,5.0948811878574904,1.9710987133022906,b2232,ubiG
PROKKA_03954,5.409144629624839,2.3934086284949094,b2231,gyrA
PROKKA_03955,1.6709885392295725,1.2443551634328287,b2230,yfaA
PROKKA_03956,1.684306165064252,0.0011279092891669507,b2229,yfaT
PROKKA_03958,3.561335284136818,-1.099587208108722,b2226,yfaQ
PROKKA_03959,2.602893328702995,-0.8687223964400284,b2225,yfaP
PROKKA_03960,2.67777992422331,-1.105571307976559,b2224,atoB
PROKKA_03961,1.8720817841368562,-0.5815395116461333,b2223,atoE
PROKKA_03962,1.343462687978967,-1.1251052828469923,b2222,atoA
PROKKA_03963,1.8638259303138982,-1.2969246618871013,b2221,atoD
PROKKA_03964,4.280626489181111,-1.445676190089046,b2220,atoC
PROKKA_03965,3.339861311572422,-0.5831233784029299,b2219,atoS
PROKKA_03966,5.232957146556517,0.5440591317233174,b2218,rcsC
PROKKA_03967,7.687420137536044,0.8877951412302885,b2217,rcsB
PROKKA_03968,6.2512865232602035,0.9666678412469878,b2216,rcsD
PROKKA_03970,10.259501777991032,0.9187774021402291,b2215,ompC
PROKKA_03971,3.2803237200433224,1.8625477604062426,b2214,ftp
PROKKA_03974,4.399037474161615,-2.0998522228035768,b2212,alkB
PROKKA_03975,3.773101952464154,2.4844353542017648,b2211,yojI
PROKKA_03976,3.6048735598280714,3.033213003329867,b2210,mqo
PROKKA_03977,6.142971817406941,1.1360997977037144,b2209,eco
PROKKA_03978,4.020484294204511,-2.1762520570124155,b4604,yojO
PROKKA_03979,1.1635264420275326,1.603130644828082,b2208,napF
PROKKA_03980,1.2779139549892051,0.6583091343433898,b2207,napD
PROKKA_03981,2.1597568828834337,1.5648349368611463,b2206,napA
PROKKA_03982,1.4205842920288436,-0.17238314680778255,b2205,napG
PROKKA_03983,2.2163848359655307,0.1916994585422791,b2204,napH
PROKKA_03984,1.9629158202581736,0.49510807794684686,b2203,napB
PROKKA_03985,4.632585079464325,0.021158881272130614,b2202,napC
PROKKA_03986,3.821062030028567,-0.29737076404382723,b2201,ccmA
PROKKA_03987,2.816917037397776,0.2501231424082584,b2200,ccmB
PROKKA_03988,3.3256060923507587,0.25369560463387675,b2199,ccmC
PROKKA_03989,2.175417490164764,-1.582582667203297,b2198,ccmD
PROKKA_03990,3.578675597242912,0.6996620846626427,b2197,ccmE
PROKKA_03991,2.59658362905375,-0.15618494702223273,b2196,ccmF
PROKKA_03992,3.231096304046936,0.3147166679325899,b2195,ccmG
PROKKA_03993,3.682223137217098,0.4012025494972886,b2194,ccmH
PROKKA_03994,4.190099231415637,1.378509129929534,b2193,narP
PROKKA_03999,4.757337368636701,1.6995199229728062,b2188,yejM
PROKKA_04000,6.0786663294649745,2.94863903687882,b2187,yejL
PROKKA_04001,5.548063885508341,1.9588828356007078,b2186,yejK
PROKKA_04002,6.126295356699936,4.890391227479652,b2185,rplY
PROKKA_04003,4.49348080688735,1.5174737217731815,b2184,radD
PROKKA_04004,6.03762520458851,0.827029488150699,b2183,rsuA
PROKKA_04005,4.396733776623146,0.4129249036959699,b2182,bcr
PROKKA_04006,7.030417332182024,-0.46732088140000627,b2181,yejG
PROKKA_04007,4.154628399410302,0.01891935701370695,b2180,yejF
PROKKA_04008,3.858877494150998,0.06679799214782722,b2179,yejE
PROKKA_04009,3.1743688627221673,-0.09101055566471894,b2178,yejB
PROKKA_04010,4.427384778578419,0.24031706581791745,b2177,yejA
PROKKA_04011,4.145658837840358,1.4747171151364427,b2176,pdeN
PROKKA_04012,6.091003142533962,1.388987242834875,b2175,mepS
PROKKA_04013,3.5125535713780995,2.235243270370678,b2174,lpxT
PROKKA_04014,4.718219894975167,-0.054561897173782015,b2173,yeiR
PROKKA_04015,6.795389891046327,-2.2270925960040433,b2172,yeiQ
PROKKA_04016,5.038448245301582,4.1087227364145456,b2171,yeiP
PROKKA_04017,1.5193381160941817,0.9660570529783903,b4502,yeiW
PROKKA_04018,2.3511075090618823,0.10749479444051291,b2170,setB
PROKKA_04019,5.1680909767088075,0.40546401009265676,b2169,fruB
PROKKA_04020,6.3460916381404235,0.5376024583480339,b2168,fruK
PROKKA_04021,6.363281801570075,1.274136580406342,b2167,fruA
PROKKA_04022,9.790278113022987,-2.3460897935079856,b2166,psuK
PROKKA_04023,9.886745127218038,-2.3535327549434752,b2165,psuG
PROKKA_04026,4.052627156512166,-1.3570441035794198,b2163,yeiL
PROKKA_04027,5.235067000597452,-2.1561587104403177,b2162,rihB
PROKKA_04029,5.0442458447324,1.3906987752047826,b2160,yeiI
PROKKA_04030,4.493278366092907,0.01851768536189713,b2159,nfo
PROKKA_04031,3.552837422093168,0.749625823080931,b2158,yeiH
PROKKA_04032,5.177244307555332,-0.7035251551873856,b2157,yeiE
PROKKA_04033,4.678576417515311,2.842737650732815,b2156,lysP
PROKKA_04034,5.41200522275218,5.109840576116264,b2155,cirA
PROKKA_04035,5.500057114175096,-1.390476201024657,b2154,yeiG
PROKKA_04036,6.308968743547711,1.9609746276973894,b2153,folE
PROKKA_04037,3.96089915680563,0.9197244330645802,b2152,yeiB
PROKKA_04038,5.0160947194785415,-0.8999943199378198,b2151,galS
PROKKA_04039,8.040899997248554,-1.3851238342045225,b2150,mglB
PROKKA_04040,6.9252078076391115,-1.8714884130781195,b2149,mglA
PROKKA_04041,5.3139018077183735,-1.7492966005786306,b2148,mglC
PROKKA_04042,5.515444904913229,-2.116755199037767,b2147,preA
PROKKA_04043,4.158712325778804,-1.7322887547619792,b2146,preT
PROKKA_04044,4.176216871231455,-0.6880154829528768,b2145,yeiS
PROKKA_04045,4.250451257920753,1.0714693577193737,b2144,sanA
PROKKA_04046,4.650406065023283,0.765525872710918,b2143,cdd
PROKKA_04047,4.664159833212151,-0.6940910397366196,b2142,yohK
PROKKA_04048,5.2722788896341015,1.2679823076269416,b2141,yohJ
PROKKA_04049,3.2182692739465253,2.2352994870293275,b2140,dusC
PROKKA_04051,6.026743522640539,-2.9096243340594725,b2137,yohF
PROKKA_04052,6.093577022717566,-1.6374906167919132,b2136,yohD
PROKKA_04053,6.6171275128038225,-5.126834282609115,b2135,yohC
PROKKA_04054,5.226984576327439,1.6946544837661461,b2134,pbpG
PROKKA_04055,5.81043973928978,0.5731772916176565,b2133,dld
PROKKA_04056,4.523476620152733,1.2510517915471802,b2132,bglX
PROKKA_04057,6.77913831710358,-3.897355453255536,b2131,osmF
PROKKA_04058,4.52992176108372,-3.226089616810806,b2130,yehY
PROKKA_04059,5.055489581166482,-3.3356192825292394,b2129,yehX
PROKKA_04060,4.466038075331024,-2.9355085350493546,b2128,yehW
PROKKA_04061,4.802718369819836,-0.7252473345044317,b4542,yohO
PROKKA_04062,6.309288636292971,-3.811128235965396,b2127,mlrA
PROKKA_04063,5.159851534435042,-0.3024725761996656,b2126,btsS
PROKKA_04064,5.324227180224685,-0.1538543124857732,b2125,btsR
PROKKA_04065,5.5165999463379745,1.5506533258661976,b2124,yehS
PROKKA_04066,2.7065004434327022,0.5098727381064467,b2123,yehR
PROKKA_04067,2.2294876152632668,0.1312121191215394,b2122,yehQ
PROKKA_04070,2.048677101908061,1.5639743989984178,b2120,yehM
PROKKA_04072,1.5430470202431288,2.302397108429661,b2119,yehL
PROKKA_04075,2.049819809460839,-0.3910732691637224,b2118,yehI
PROKKA_04078,4.95117188950239,2.735411350006528,b2114,metG
PROKKA_04079,6.266676850407489,0.7376199496241655,b2113,mrp
PROKKA_04080,5.942048043999087,-3.1248650726600484,b2112,yehE
PROKKA_04081,1.550370188030804,-0.8832430324913576,b2111,yehD
PROKKA_04082,1.0222084277232941,-1.0222084277232941,b2110,yehC
PROKKA_04083,2.569052678704033,-1.390678910610434,b2109,yehB
PROKKA_04085,2.5094030799688642,-0.4443802846504141,b2108,yehA
PROKKA_04086,5.953494380090847,0.5523095872185655,b2107,rcnB
PROKKA_04087,2.600200964518054,0.7974318000310912,b2106,rcnA
PROKKA_04088,5.258890666081097,-0.3759383737610227,b2105,rcnR
PROKKA_04091,2.7158947078497233,0.6487592667516209,b2104,thiM
PROKKA_04092,1.654000958354879,0.5428477329795145,b2103,thiD
PROKKA_04093,3.9017380009616516,-1.3014547439350803,b2102,yegX
PROKKA_04094,3.9936875666512064,0.6289529168948977,b2101,yegW
PROKKA_04095,2.784165536599648,-0.8349068160003492,b2100,yegV
PROKKA_04096,2.413194974066,0.002963568697704755,b2099,yegU
PROKKA_04097,2.8505147679870557,-1.115460974538289,b2098,yegT
PROKKA_04098,8.26169617462437,-3.1025508581597725,b2097,fbaB
PROKKA_04099,3.7173849757799693,-2.3295475634473286,b2096,gatY
PROKKA_04112,2.6449761866025545,-1.467081048576253,b2095,gatZ
PROKKA_04113,2.2743203796067872,-1.5045747872094126,b2094,gatA
PROKKA_04114,1.2444265156176293,-0.7860469355996278,b2093,gatB
PROKKA_04116,2.654672051426621,-1.5005025762480515,b2091,gatD
PROKKA_04118,6.914187830625838,-3.316544324129643,b2086,yegS
PROKKA_04119,2.972094780981809,-1.0921877486732432,b2085,yegR
PROKKA_04121,5.153480834260018,2.7088905578215314,b2081,yegQ
PROKKA_04122,9.24648719810142,-4.3189145953746095,b2080,yegP
PROKKA_04123,6.287743838667032,-0.1555175814481755,b2079,baeR
PROKKA_04124,4.1247835849087835,-0.8235489710899078,b2078,baeS
PROKKA_04125,2.983825435829417,-0.48456412922988035,b2077,mdtD
PROKKA_04126,2.840096820878171,-1.0245639985649504,b2076,mdtC
PROKKA_04127,2.6288903644117547,-0.04364634412195567,b2075,mdtB
PROKKA_04128,3.469334110442706,0.5066233339202428,b2074,mdtA
PROKKA_04131,1.8977286785621414,-0.3500731958463137,b2073,yegL
PROKKA_04133,2.3102730470292654,-1.0437615382702194,b2072,pphC
PROKKA_04134,3.390690543890521,-0.9630805635146937,b2070,yegI
PROKKA_04135,2.5762367606090333,2.4976539097864556,b2069,yegD
PROKKA_04136,4.462024404508032,-1.5052776240120225,b2068,alkA
PROKKA_04137,4.172108991320744,-1.016794859195163,b2067,dgcE
PROKKA_04138,5.141520360298134,2.356629030641363,b2066,udk
PROKKA_04139,5.866607358315568,0.13910449901264066,b2065,dcd
PROKKA_04140,5.672308259066568,0.9903431333563946,b2064,asmA
PROKKA_04141,5.192083806169991,0.4415127157256338,b2063,yegH
PROKKA_04143,1.641837872020783,-0.3245045731815779,b2062,wza
PROKKA_04144,1.2878648031586564,-0.722728277438663,b2061,wzb
PROKKA_04145,1.2663494950634475,-0.5538262074387892,b2060,wzc
PROKKA_04146,1.713956054365781,-0.6167646786812406,b2059,wcaA
PROKKA_04147,1.993891798156215,-0.658419542138678,b2058,wcaB
PROKKA_04148,1.329803719791217,-0.8978005626239174,b2057,wcaC
PROKKA_04149,2.0514834203308006,-1.1479687719359073,b2056,wcaD
PROKKA_04150,1.60382998709288,-0.3265604099512778,b2055,wcaE
PROKKA_04151,1.2583358189164344,-1.2583358189164344,b2054,wcaF
PROKKA_04152,1.7865463282370742,-0.8968743876378544,b2053,gmd
PROKKA_04153,1.2728156061392393,-0.18641801872783326,b2052,fcl
PROKKA_04154,1.3238708488044957,-1.3238708488044957,b2051,gmm
PROKKA_04155,1.1384447485660003,-0.71099410127788,b2050,wcaI
PROKKA_04156,1.9917270400621159,-1.389780680385122,b2049,cpsB
PROKKA_04157,1.020286385509233,-0.32408278478731023,b2048,cpsG
PROKKA_04158,1.6033434568658882,-0.6101905006913015,b2047,wcaJ
PROKKA_04159,1.3724995274208305,-0.3604393653539215,b2046,wzxC
PROKKA_04160,1.5529606769325155,-0.334060624766477,b2045,wcaK
PROKKA_04161,2.187537694429073,-0.6876041142814726,b2044,wcaL
PROKKA_04163,3.153220511518486,-1.081636710777416,b2043,wcaM
PROKKA_04164,6.764441389016666,0.6082920994734078,b2042,galF
PROKKA_04176,6.51979074006581,1.739958725256603,b2029,gnd
PROKKA_04177,5.910596152050273,1.4586362693810306,b2028,ugd
PROKKA_04179,6.464361162787876,2.4237885981764737,b2027,wzzB
PROKKA_04180,5.455575239237238,0.030086991752201087,b2026,hisI
PROKKA_04181,6.260961912607369,0.1209965634882133,b2025,hisF
PROKKA_04182,5.6690036698193484,-0.871677096621255,b2024,hisA
PROKKA_04183,5.487423395673918,-0.23625886230846938,b2023,hisH
PROKKA_04184,6.030727745760711,0.56119697165422,b2022,hisB
PROKKA_04185,5.421476623320524,-0.44080524928696807,b2021,hisC
PROKKA_04186,4.955809113346552,-0.5834320252552061,b2020,hisD
PROKKA_04187,6.514386252727597,-0.7456410721114395,b2019,hisG
PROKKA_04191,7.828053863357306,0.8566023424641571,b2017,yefM
PROKKA_04192,6.83903017992238,-0.2869931078232266,b4539,yoeB
PROKKA_04193,6.78082909679798,-0.23911272304470899,b2016,yeeZ
PROKKA_04194,5.46952160719076,-1.107333377873581,b2015,yeeY
PROKKA_04196,4.00684219115192,5.575272867140487,b2014,plaP
PROKKA_04197,5.301609462154307,0.8013358651150497,b2011,sbcB
