,HM43_LB_rep2,HM43_UR_rep1,HM43_UTI,HM43_UR_rep2,HM43_LB_rep1,HM43_mouse
PROKKA_00842,5.260055265565696,6.371410416823716,1.0950035497596136,3.4738048274264517,4.635764501887054,28.730682888426212
PROKKA_00843,5.55051169146351,8.882475432396326,3.8420953023654123,16.52603364972987,4.955513849093577,42.1542281024275
PROKKA_00844,360.35638331868665,242.88159526565988,137.62658944768313,151.86593677645394,380.9601817554203,216.19060264248358
PROKKA_00845,508.66503855571386,520.9919453644617,609.4227187330939,318.41086266805206,521.0902326011652,368.36386592897935
PROKKA_00846,70.1921614592484,69.05547939316982,62.56139390969519,42.967518623269406,72.32489571977227,53.36514033692313
PROKKA_00847,36.48451949494369,26.30285239564415,129.68834859777257,10.253631868247492,37.26539972511416,89.81645341271363
PROKKA_00848,412.25166235924445,329.1118380755242,422.4565015861259,305.96519169868117,417.61726710815213,277.0322467961055
PROKKA_00849,290.82702562931354,479.8162867092245,577.278014905557,471.7238077243629,280.2030339196473,405.00194488543013
PROKKA_00850,1.630321321446423,2.620194467889248,2.2806975775668024,4.118316833128512,2.4904989080093616,4.749277846246324
PROKKA_00851,4.006926286195063,8.469645426242955,7.252256796131951,8.369304738196986,3.7645666418610717,15.049513440713222
PROKKA_00852,182.2986307177091,94.83042126726585,332.6250957249655,44.723899769571354,189.745461205523,179.576360294547
PROKKA_00853,22.41873915953776,48.79350158746775,38.24310689291854,28.53885012676595,20.927441041425073,49.16740337101702
PROKKA_00854,16.763869928617346,17.096917404632546,6.355684903929278,16.553199664159706,15.787699642670832,13.347108429968117
PROKKA_00855,11.490399065695508,10.862918164992424,4.730238006451447,11.958124828824975,11.175987812297882,13.163383050770173
PROKKA_00856,1.8833945360806297,2.77938570227471,2.9376759018615735,3.185384450386993,2.2266461050100324,6.913886763780661
PROKKA_00857,1.7676212117644023,2.5491247989876826,1.4369606898762006,2.3446102022767135,1.9362867670023356,8.436616452163236
PROKKA_00858,1.7232440725322773,1.2861625123447524,0.362509707599599,2.425846534510953,1.492076268857276,1.7613931488922656
PROKKA_00859,1.045054285264252,0.42342204058091293,0.0,0.44367854844675975,1.184170883118972,3.624214835852766
PROKKA_00860,0.6819735895528664,0.38683895580873817,0.3634400148047306,0.42786451407098414,0.6143897088982758,2.6488701075728
PROKKA_00861,1.6396869971228174,0.5345327888184573,0.0,0.5040943507884462,1.3620298037828615,2.1961199686188673
PROKKA_00862,0.9447263345491713,1.1812439037306965,1.218065875305992,0.5735935974185556,0.8057431849968538,5.622520447180759
PROKKA_00863,1.1018586296897654,3.553991176388085,0.25906181543093293,2.7609069998467475,1.1424521257191163,6.923134291316796
PROKKA_00864,189.91157320806425,346.6489084740631,236.06442148658883,287.7750136137735,193.20317483384193,236.69512431562163
PROKKA_00865,200.70192901765296,243.37946040890387,1409.4776192150769,214.44943826687538,217.47671063017194,468.995145048363
PROKKA_00866,165.0010149669884,290.84078038299043,418.0147436131982,231.0769089489674,161.2489571729267,436.2923266053864
PROKKA_00867,71.2494516327503,138.8974688912158,281.55772422335343,95.24444975033649,66.81815423048081,191.41795669099085
PROKKA_00868,78.7685844091974,115.05818279317295,99.01191007048463,69.24296012913517,76.55188851444223,125.59061070539147
PROKKA_00869,77.55829508156998,37.62772215225675,90.83574695811309,14.413195439587197,96.01250376009568,126.10299729309241
PROKKA_00870,70.78543465665787,52.26767486263011,172.83734847106658,51.34628167911781,75.24338464957995,105.95070529483631
PROKKA_00878,70.63093092433874,80.26544356897956,14.19217792279928,97.43583695906455,71.46337838774858,43.702787375515456
PROKKA_00879,95.32388016303213,32.49764161458506,179.83510896884238,20.44618644092151,97.88049512595427,123.40451516078667
PROKKA_00880,270.69271992352867,424.0415422133476,187.32882321934832,349.396925434191,284.28458230985115,217.62755110711066
PROKKA_00881,404.36088213325905,623.2881239588446,362.0874264841083,555.303764292168,395.58689194279225,280.14637436948067
PROKKA_00882,347.09949442353707,478.6826356888004,405.1425833144188,400.8105090141452,337.96674586976616,346.2140608842603
PROKKA_00883,31.775047357140142,30.644229555072187,85.35901533665772,12.854369527365831,33.155872203412216,46.47478197569739
PROKKA_00884,5.890340550173687,6.560794165943742,5.547553015788513,4.258937268020149,4.137083536362048,15.12105532533118
